Num_Acc,id_vehicule,num_veh,catv,obs,obsm,motor
202100000437,200923,B01,7,0,2,1
202100000437,200924,A01,7,0,2,1
202100000438,200922,A01,7,0,1,1
202100000439,200920,A01,33,0,2,1
202100000439,200921,B01,7,0,2,1
202100000440,200918,B01,7,8,2,1
202100000440,200919,A01,7,0,2,1
202100000441,200916,B01,7,9,0,1
202100000441,200917,A01,7,0,0,1
202100000442,200914,B01,10,0,9,1
202100000442,200915,A01,1,0,2,5
202100000443,200913,A01,99,0,1,1
202100000444,200910,A01,33,3,0,1
202100000445,200909,A01,7,6,0,1
202100000446,200907,B01,7,13,0,1
202100000446,200908,A01,7,0,0,1
202100000447,200906,A01,7,13,0,1
202100000448,200904,A01,7,0,2,1
202100000448,200905,B01,34,0,6,1
202100000449,200902,B01,2,0,0,1
202100000449,200903,A01,7,0,0,1
202100000450,200901,A01,7,6,0,1
202100000451,200899,B01,7,0,2,1
202100000451,200900,A01,1,0,0,5
202100000452,200898,A01,7,0,1,1
202100000453,200897,A01,7,4,0,1
202100000454,200896,A01,7,9,0,1
202100000455,200894,A01,7,0,2,1
202100000455,200895,B01,2,0,2,1
202100000456,200892,B01,1,0,2,5
202100000456,200893,A01,7,0,9,1
202100000457,200890,A01,7,0,2,1
202100000457,200891,B01,7,0,2,1
202100000458,200888,A01,7,0,2,1
202100000458,200889,B01,7,0,2,1
202100000459,200886,B01,7,0,2,1
202100000459,200887,A01,7,0,2,1
202100000460,200883,C01,7,0,2,1
202100000460,200884,B01,7,0,2,1
202100000460,200885,A01,7,0,2,1
202100000461,200881,B01,31,0,2,1
202100000461,200882,A01,7,0,2,1
202100000462,200879,B01,31,0,2,1
202100000462,200880,A01,7,0,2,2
202100000463,200877,A01,7,0,2,1
202100000463,200878,B01,30,0,2,1
202100000464,200875,B01,30,0,2,1
202100000464,200876,A01,7,0,2,1
202100000465,200873,B01,7,0,2,1
202100000465,200874,A01,1,0,2,5
202100000466,200872,A01,7,0,1,1
202100000467,200870,B01,34,0,2,1
202100000467,200871,A01,2,0,2,6
202100000468,200868,B01,7,0,2,1
202100000468,200869,A01,7,0,2,1
202100000469,200867,A01,7,0,1,1
202100000470,200865,B01,1,0,2,5
202100000470,200866,A01,7,0,2,1
202100000471,200864,A01,7,0,1,1
202100000472,200863,A01,32,0,1,1
202100000473,200860,C01,7,0,2,1
202100000473,200861,A01,7,0,2,1
202100000473,200862,B01,7,0,2,1
202100000474,200858,A01,7,0,2,1
202100000474,200859,B01,7,0,2,1
202100000475,200856,B01,7,0,2,1
202100000475,200857,A01,30,0,2,1
202100000476,200854,A01,30,0,2,1
202100000476,200855,B01,7,0,2,1
202100000477,200852,B01,7,0,2,1
202100000477,200853,A01,7,0,2,1
202100000478,200850,A01,7,0,2,1
202100000478,200851,B01,80,0,2,3
202100000479,200848,B01,7,0,2,1
202100000479,200849,A01,30,0,2,1
202100000480,200846,A01,7,0,2,1
202100000480,200847,B01,30,0,2,1
202100000481,200844,B01,7,1,2,1
202100000481,200845,A01,7,0,2,1
202100000482,200842,B01,7,0,0,1
202100000482,200843,A01,33,0,2,1
202100000483,200840,B01,7,0,2,1
202100000483,200841,A01,7,0,2,1
202100000484,200838,A01,7,0,0,1
202100000484,200839,B01,7,0,2,1
202100000485,200836,B01,7,14,0,1
202100000485,200837,A01,7,3,0,1
202100000486,200834,B01,7,0,2,2
202100000486,200835,A01,50,0,2,3
202100000487,200833,A01,7,0,1,1
202100000488,200831,B01,2,0,2,1
202100000488,200832,A01,3,0,2,1
202100000489,200830,A01,10,0,1,1
202100000490,200829,A01,7,0,1,1
202100000491,200826,A01,7,0,2,1
202100000491,200827,B01,33,0,2,1
202100000491,200828,C01,7,0,2,1
202100000492,200824,B01,15,0,2,1
202100000492,200825,A01,33,0,2,1
202100000493,200822,Z01,7,0,2,1
202100000493,200823,A01,7,0,2,1
202100000494,200820,B01,2,0,2,1
202100000494,200821,A01,1,0,2,5
202100000495,200818,B01,7,0,2,1
202100000495,200819,A01,1,0,2,5
202100000496,200817,A01,40,0,1,3
202100000497,200815,B01,2,0,0,1
202100000497,200816,A01,7,0,0,1
202100000498,200813,B01,7,0,2,0
202100000498,200814,A01,2,0,2,1
202100000499,200808,A01,30,0,2,1
202100000499,200809,B01,7,0,2,1
202100000500,200807,A01,33,1,0,1
202100000501,200806,A01,7,0,1,1
202100000502,200805,A01,7,0,1,1
202100000503,200804,A01,7,0,1,1
202100000504,200801,A01,7,0,2,1
202100000504,200802,B01,7,0,0,1
202100000504,200803,C01,7,0,2,1
202100000505,200799,B01,7,0,2,1
202100000505,200800,A01,33,0,2,1
202100000506,200797,A01,30,0,2,1
202100000506,200798,B01,7,0,2,1
202100000507,200794,C01,7,0,2,1
202100000507,200795,A01,7,0,2,1
202100000507,200796,B01,7,0,2,1
202100000508,200792,A01,10,0,2,1
202100000508,200793,B01,7,0,2,0
202100000509,200790,B01,1,0,2,0
202100000509,200791,A01,7,0,9,1
202100000510,200788,B01,7,0,2,1
202100000510,200789,A01,34,0,2,1
202100000511,200786,A01,80,0,2,3
202100000511,200787,B01,10,0,2,1
202100000512,200782,A01,7,0,2,1
202100000512,200783,D01,7,0,2,1
202100000512,200784,C01,7,0,2,1
202100000512,200785,B01,7,0,2,1
202100000513,200781,A01,32,10,0,1
202100000514,200778,A01,7,0,2,1
202100000514,200779,B01,33,0,2,1
202100000514,200780,C01,7,0,2,1
202100000515,200777,A01,32,1,0,1
202100000516,200776,A01,50,0,0,3
202100000517,200774,A01,7,8,2,1
202100000517,200775,B01,7,0,2,1
202100000518,200772,B01,7,0,9,1
202100000518,200773,A01,1,0,2,5
202100000519,200771,A01,7,0,1,1
202100000520,200769,B01,1,0,0,5
202100000520,200770,A01,30,0,0,1
202100000521,200767,B01,7,0,2,1
202100000521,200768,A01,7,0,2,1
202100000522,200765,A01,7,0,2,1
202100000522,200766,B01,7,0,2,1
202100000523,200764,A01,7,4,0,1
202100000524,200763,A01,3,13,0,1
202100000525,200762,A01,7,0,1,1
202100000526,200760,B01,33,0,2,1
202100000526,200761,A01,7,0,2,1
202100000527,200758,B01,2,0,2,1
202100000527,200759,A01,37,0,2,1
202100000528,200757,A01,40,0,1,3
202100000529,200756,A01,40,0,1,3
202100000530,200755,A01,7,0,1,0
202100000531,200754,A01,7,0,1,1
202100000532,200750,A01,50,0,2,3
202100000532,200751,B01,7,0,2,1
202100000533,200749,A01,2,1,0,1
202100000534,200748,A01,37,0,1,1
202100000535,200747,A01,7,0,1,1
202100000536,200746,A01,10,0,1,1
202100000537,200744,B01,7,14,0,1
202100000537,200745,A01,7,0,2,1
202100000538,200743,A01,7,0,1,1
202100000539,200742,A01,7,8,0,1
202100000540,200741,A01,7,15,0,1
202100000541,200738,A01,10,0,2,1
202100000541,200739,B01,7,0,0,1
202100000541,200740,C01,7,0,2,1
202100000542,200737,A01,33,0,0,1
202100000543,200735,A01,34,0,2,1
202100000543,200736,B01,7,0,2,1
202100000544,200733,A01,7,0,1,1
202100000545,200730,B01,10,0,0,1
202100000545,200731,C01,15,0,2,1
202100000545,200732,A01,7,0,2,1
202100000546,200728,A01,10,0,2,1
202100000546,200729,B01,33,0,2,1
202100000547,200727,A01,7,0,1,1
202100000548,200724,A01,7,0,2,2
202100000548,200725,B01,7,0,2,2
202100000548,200726,C01,99,0,2,5
202100000549,200722,A01,7,0,2,1
202100000549,200723,Z01,0,0,2,0
202100000550,200719,A01,1,13,0,5
202100000551,200717,B01,30,0,2,1
202100000551,200718,A01,99,0,2,1
202100000552,200715,A01,10,0,2,1
202100000552,200716,B01,1,0,2,5
202100000553,200713,B01,7,0,2,1
202100000553,200714,A01,7,0,2,1
202100000554,200712,A01,99,1,0,3
202100000555,200710,A01,7,0,2,1
202100000555,200711,B01,1,0,2,5
202100000556,200709,A01,0,0,1,1
202100000557,200708,A01,7,7,0,3
202100000558,200706,A01,2,0,2,1
202100000558,200707,B01,7,0,2,1
202100000559,200701,A01,7,0,2,1
202100000559,200702,B01,1,0,2,5
202100000560,200699,A01,7,0,2,1
202100000560,200700,B01,7,0,2,1
202100000561,200697,B01,1,0,2,5
202100000561,200698,A01,7,0,2,1
202100000562,200696,A01,7,0,1,1
202100000563,200695,A01,7,0,1,1
202100000564,200693,B01,1,0,2,5
202100000564,200694,A01,7,0,2,1
202100000565,200692,A01,7,12,0,1
202100000566,200690,A01,7,0,2,1
202100000566,200691,B01,7,0,2,1
202100000567,200689,A01,7,0,1,1
202100000568,200688,A01,99,0,0,3
202100000569,200685,A01,13,0,2,1
202100000569,200686,B01,7,0,2,1
202100000569,200687,C01,7,0,2,1
202100000570,200683,B01,2,0,2,1
202100000570,200684,A01,7,0,2,1
202100000571,200681,A01,7,0,2,1
202100000571,200682,B01,32,0,2,1
202100000572,200680,A01,10,0,1,6
202100000573,200679,A01,7,15,0,1
202100000574,200677,B01,7,0,2,1
202100000574,200678,A01,32,0,2,1
202100000575,200676,A01,7,0,1,1
202100000576,200673,C01,7,0,2,1
202100000576,200674,B01,7,0,2,1
202100000576,200675,A01,7,0,2,1
202100000577,200671,A01,7,0,2,1
202100000577,200672,B01,1,0,2,5
202100000578,200668,C01,7,0,2,1
202100000578,200669,B01,7,0,2,0
202100000578,200670,A01,7,1,2,1
202100000579,200666,B01,7,0,2,1
202100000579,200667,A01,7,0,2,1
202100000580,200664,A01,7,0,2,1
202100000580,200665,B01,7,0,2,1
202100000581,200662,B01,7,0,2,1
202100000581,200663,A01,7,0,2,0
202100000582,200659,C01,15,0,2,1
202100000582,200660,B01,7,0,2,1
202100000582,200661,A01,7,0,2,1
202100000583,200658,A01,1,1,0,5
202100000584,200656,A01,7,0,2,1
202100000584,200657,B01,32,0,0,1
202100000585,200654,A01,7,0,2,1
202100000585,200655,B01,7,0,2,1
202100000586,200652,B01,1,0,2,5
202100000586,200653,A01,7,0,9,1
202100000587,200650,A01,7,0,2,1
202100000587,200651,B01,31,0,2,1
202100000588,200648,B01,7,0,2,1
202100000588,200649,A01,7,0,2,1
202100000589,200646,B01,7,0,2,1
202100000589,200647,A01,7,0,2,1
202100000590,200645,A01,7,0,1,1
202100000591,200644,A01,7,0,1,1
202100000592,200642,A01,7,0,1,3
202100000593,200640,A01,7,0,9,1
202100000593,200641,B01,1,0,2,5
202100000594,200639,A01,80,0,0,3
202100000595,200637,A01,7,0,2,1
202100000595,200638,B01,50,0,2,3
202100000596,200635,B01,50,0,2,3
202100000596,200636,A01,7,0,2,1
202100000597,200634,A01,7,0,1,2
202100000598,200632,A01,7,0,2,1
202100000598,200633,B01,2,0,2,1
202100000599,200631,A01,7,0,1,1
202100000600,200630,A01,30,0,2,1
202100000601,200628,A01,30,0,2,0
202100000601,200629,B01,7,0,0,0
202100000602,200627,A01,10,0,0,1
202100000603,200626,A01,7,12,0,1
202100000604,200625,A01,10,0,1,1
202100000605,200623,B01,7,0,2,1
202100000605,200624,A01,7,0,2,1
202100000606,200621,B01,7,0,2,1
202100000606,200622,A01,7,0,2,1
202100000607,200620,A01,7,0,1,1
202100000608,200618,A01,7,0,9,1
202100000608,200619,B01,50,0,2,3
202100000609,200617,A01,33,0,9,1
202100000610,200613,A01,7,0,2,1
202100000610,200614,B01,7,0,2,1
202100000610,200615,C01,7,0,2,1
202100000610,200616,D01,7,0,2,1
202100000611,200612,A01,7,7,0,1
202100000612,200610,A01,7,0,2,1
202100000612,200611,C01,7,13,2,1
202100000613,200608,A01,7,0,2,1
202100000613,200609,B01,7,0,2,1
202100000614,200605,C01,7,0,2,1
202100000614,200606,A01,7,0,0,1
202100000614,200607,B01,7,0,0,1
202100000615,200603,B01,7,0,2,1
202100000615,200604,A01,7,0,2,1
202100000616,200602,A01,7,0,1,1
202100000617,200600,A01,7,0,2,0
202100000617,200601,B01,30,0,2,1
202100000618,200599,A01,50,14,0,3
202100000619,200597,A01,1,0,2,5
202100000619,200598,B01,3,0,2,1
202100000620,200595,A01,7,0,2,1
202100000620,200596,B01,7,0,2,1
202100000621,200594,A01,7,0,1,1
202100000622,200592,B01,7,0,2,1
202100000622,200593,A01,7,0,2,1
202100000623,200590,A01,7,0,2,1
202100000623,200591,B01,17,0,0,1
202100000624,200589,A01,7,0,1,1
202100000625,200587,B01,1,0,2,5
202100000625,200588,A01,7,0,1,1
202100000626,200586,A01,7,0,1,1
202100000627,200584,A01,7,0,2,1
202100000627,200585,B01,31,0,2,1
202100000628,200583,A01,7,7,0,0
202100000629,200582,A01,7,0,1,1
202100000630,200580,A01,7,0,2,1
202100000630,200581,B01,7,0,2,1
202100000631,200578,B01,32,0,2,1
202100000631,200579,A01,7,0,2,1
202100000632,200577,A01,31,8,0,1
202100000633,200575,B01,7,0,2,1
202100000633,200576,A01,7,0,2,1
202100000634,200573,B01,7,9,2,1
202100000634,200574,A01,32,9,2,1
202100000635,200570,A01,7,0,2,1
202100000635,200571,B01,7,0,2,1
202100000635,200572,C01,7,13,0,1
202100000636,200569,A01,7,0,1,1
202100000637,200568,A01,7,2,0,1
202100000638,200566,B01,7,0,2,1
202100000638,200567,A01,7,0,2,1
202100000639,200565,A01,32,9,2,1
202100000640,200563,B01,7,9,2,1
202100000640,200564,A01,32,9,2,1
202100000641,200561,B01,7,0,2,1
202100000641,200562,A01,7,0,2,1
202100000642,200560,A01,7,0,1,1
202100000643,200559,A01,7,2,0,1
202100000644,200558,A01,15,0,1,1
202100000645,200557,A01,7,0,1,1
202100000646,200556,A01,7,3,0,1
202100000647,200555,A01,7,13,0,1
202100000648,200552,A01,7,0,2,1
202100000648,200553,B01,10,0,2,1
202100000648,200554,C01,7,0,2,3
202100000649,200551,A01,7,3,0,1
202100000650,200550,A01,7,0,1,1
202100000651,200549,A01,7,0,1,1
202100000652,200546,C01,7,0,2,1
202100000652,200547,B01,7,0,2,1
202100000652,200548,A01,7,0,2,1
202100000653,200545,A01,35,12,0,1
202100000654,200542,A01,7,0,2,1
202100000654,200543,B01,7,0,2,1
202100000654,200544,C01,7,0,2,1
202100000655,200540,A01,31,0,9,1
202100000655,200541,B01,2,0,9,1
202100000656,200539,A01,33,0,0,1
202100000657,200538,A01,7,0,1,1
202100000658,200537,A01,7,0,1,1
202100000659,200535,B01,30,0,2,1
202100000659,200536,A01,7,0,2,1
202100000660,200533,A01,7,0,2,1
202100000660,200534,B01,1,0,0,5
202100000661,200531,B01,7,0,0,1
202100000661,200532,A01,7,0,2,1
202100000662,200529,B01,10,0,0,1
202100000662,200530,A01,7,6,0,1
202100000663,200528,A01,7,2,0,1
202100000664,200527,A01,7,0,0,1
202100000665,200526,A01,7,4,0,1
202100000666,200523,C01,7,0,2,1
202100000666,200524,B01,10,0,2,1
202100000666,200525,A01,10,0,2,1
202100000667,200521,A01,2,0,2,1
202100000667,200522,B01,33,0,2,1
202100000668,200519,B01,7,0,2,3
202100000668,200520,A01,33,0,2,1
202100000669,200517,A01,7,0,2,1
202100000669,200518,B01,1,0,0,5
202100000670,200516,A01,7,8,0,1
202100000671,200514,B01,10,0,2,1
202100000671,200515,A01,3,0,2,1
202100000672,200512,A01,33,0,2,1
202100000672,200513,B01,7,0,2,2
202100000673,200510,A01,7,0,2,1
202100000673,200511,B01,7,0,2,1
202100000674,200508,A01,7,0,2,1
202100000674,200509,B01,33,0,2,1
202100000675,200507,A01,30,0,0,1
202100000676,200505,B01,33,0,2,1
202100000676,200506,A01,7,0,2,1
202100000677,200503,B01,7,0,0,1
202100000677,200504,A01,10,0,2,1
202100000678,200501,A01,30,0,2,1
202100000678,200502,B01,2,0,2,1
202100000679,200499,A01,7,0,2,1
202100000679,200500,B01,7,0,2,1
202100000680,200497,B01,7,0,2,1
202100000680,200498,A01,33,0,2,1
202100000681,200495,A01,50,0,2,3
202100000681,200496,B01,7,0,2,1
202100000682,200492,B01,7,0,2,1
202100000682,200493,A01,10,0,2,1
202100000682,200494,C01,7,0,2,1
202100000683,200491,A01,7,12,1,1
202100000684,200488,A01,7,0,2,1
202100000684,200489,B01,7,0,2,1
202100000684,200490,C01,7,0,2,1
202100000685,200487,A01,7,0,1,3
202100000686,200485,B01,7,0,2,0
202100000686,200486,A01,7,0,2,1
202100000687,200484,A01,7,0,1,1
202100000688,200482,A01,7,0,2,1
202100000688,200483,B01,7,0,2,1
202100000689,200480,M01,33,0,2,1
202100000689,200481,A01,10,0,2,1
202100000690,200478,B01,7,0,2,2
202100000690,200479,A01,7,0,2,1
202100000691,200477,A01,7,0,0,1
202100000692,200476,A01,10,0,1,6
202100000693,200475,A01,14,0,1,1
202100000694,200473,A01,7,0,2,1
202100000694,200474,B01,7,0,2,1
202100000695,200472,A01,7,0,1,1
202100000696,200470,B01,7,0,0,3
202100000696,200471,A01,2,0,2,1
202100000697,200468,B01,2,0,2,1
202100000697,200469,A01,7,0,2,1
202100000698,200466,A01,7,11,2,1
202100000698,200467,B01,7,0,2,1
202100000699,200464,B01,7,0,2,1
202100000699,200465,A01,33,13,2,1
202100000700,200462,A01,7,0,2,1
202100000700,200463,B01,7,0,2,1
202100000701,200460,A01,10,0,2,1
202100000701,200461,B01,10,0,2,1
202100000702,200457,C01,7,0,2,1
202100000702,200458,B01,7,0,2,1
202100000702,200459,A01,7,0,2,1
202100000703,200455,B01,34,0,2,1
202100000703,200456,A01,7,0,2,1
202100000704,200454,A01,7,0,1,1
202100000705,200453,A01,7,6,0,1
202100000706,200451,A01,1,0,0,5
202100000706,200452,B01,0,0,9,0
202100000707,200450,A01,7,2,0,1
202100000708,200448,A01,7,16,0,1
202100000709,200447,A01,7,2,0,1
202100000710,200445,A01,7,0,2,1
202100000710,200446,B01,17,0,2,1
202100000711,200444,A01,7,14,0,1
202100000712,200443,A01,7,13,0,1
202100000713,200442,A01,7,0,1,1
202100000714,200440,A01,7,7,2,1
202100000714,200441,B01,38,0,2,1
202100000715,200435,B01,7,0,2,1
202100000715,200436,A01,33,0,2,1
202100000716,200433,A01,7,0,2,1
202100000716,200434,B01,32,0,2,1
202100000717,200431,B01,7,0,2,1
202100000717,200432,A01,31,4,2,1
202100000718,200429,B01,30,0,2,1
202100000718,200430,A01,7,0,2,1
202100000719,200422,B01,15,1,2,1
202100000719,200423,D01,7,1,0,1
202100000719,200424,F01,7,1,0,1
202100000719,200425,C01,7,1,0,1
202100000719,200426,G01,7,1,0,1
202100000719,200427,A01,7,1,0,1
202100000719,200428,E01,7,1,0,1
202100000720,200421,A01,7,4,0,1
202100000721,200419,A01,7,0,2,2
202100000721,200420,B01,7,0,2,0
202100000722,200417,B01,32,0,2,1
202100000722,200418,A01,7,0,2,1
202100000723,200415,B01,7,0,2,1
202100000723,200416,A01,17,0,2,1
202100000724,200414,A01,7,0,2,2
202100000725,200413,A01,10,0,1,1
202100000726,200412,A01,7,0,1,1
202100000727,200411,A01,7,0,1,1
202100000728,200407,D01,7,0,2,1
202100000728,200408,C01,7,0,2,1
202100000728,200409,B01,7,0,2,1
202100000728,200410,A01,7,0,2,1
202100000729,200406,A01,7,0,1,1
202100000730,200405,A01,3,0,1,1
202100000731,200403,Z01,10,0,0,1
202100000731,200404,A01,7,0,2,0
202100000732,200402,A01,7,13,0,1
202100000733,200401,A01,30,12,0,1
202100000734,200400,A01,7,2,0,1
202100000735,200399,A01,7,0,1,1
202100000736,200397,A01,7,0,1,1
202100000737,200396,A01,7,0,1,1
202100000738,200395,A01,10,6,1,1
202100000739,200394,A01,7,0,1,1
202100000740,200393,A01,7,0,1,2
202100000741,200391,B01,30,1,0,1
202100000741,200392,A01,7,0,2,1
202100000742,200389,A01,7,0,2,1
202100000742,200390,B01,50,0,2,3
202100000743,200387,A01,7,0,2,0
202100000743,200388,B01,33,0,2,1
202100000744,200384,C01,7,0,2,1
202100000744,200385,B01,7,0,2,0
202100000744,200386,A01,7,1,0,1
202100000745,200382,A01,30,0,2,1
202100000745,200383,B01,7,0,2,1
202100000746,200380,B01,7,0,2,1
202100000746,200381,A01,7,16,2,1
202100000747,200378,B01,10,8,2,1
202100000747,200379,A01,10,0,2,1
202100000748,200377,A01,33,0,1,1
202100000749,200375,A01,7,0,2,1
202100000749,200376,B01,33,0,2,1
202100000750,200372,A01,0,0,1,0
202100000751,200371,A01,0,0,1,0
202100000752,200369,B01,40,0,2,3
202100000752,200370,A01,7,0,2,1
202100000753,200368,A01,31,4,0,3
202100000754,200365,B01,7,0,2,1
202100000754,200366,A01,50,0,2,3
202100000755,200363,B01,7,0,2,1
202100000755,200364,A01,7,0,2,1
202100000756,200360,A01,7,0,2,1
202100000756,200361,B01,7,0,2,1
202100000756,200362,C01,7,0,2,1
202100000757,200358,B01,33,0,2,1
202100000757,200359,A01,7,2,2,1
202100000758,200356,B01,32,0,2,1
202100000758,200357,A01,10,0,2,1
202100000759,200354,A01,33,0,2,1
202100000759,200355,B01,7,0,2,1
202100000760,200353,A01,7,8,0,1
202100000761,200351,B01,7,0,2,1
202100000761,200352,A01,33,0,2,1
202100000762,200350,A01,7,11,0,1
202100000763,200348,B01,2,0,2,1
202100000763,200349,A01,7,0,2,1
202100000764,200347,A01,7,1,1,1
202100000765,200346,A01,7,0,1,1
202100000766,200345,A01,7,0,1,1
202100000767,200343,B01,7,0,2,1
202100000767,200344,A01,7,0,2,1
202100000768,200341,B01,10,0,2,1
202100000768,200342,A01,2,0,2,1
202100000769,200339,B01,7,0,2,0
202100000769,200340,A01,7,0,2,1
202100000770,200337,A01,37,0,2,1
202100000770,200338,B01,50,0,2,3
202100000771,200334,B01,7,0,2,2
202100000771,200335,A01,10,0,2,1
202100000771,200336,C01,7,0,2,1
202100000772,200332,B01,7,0,2,1
202100000772,200333,A01,2,0,2,1
202100000773,200331,A01,30,12,0,1
202100000774,200330,A01,30,0,2,3
202100000775,200328,B01,7,0,2,1
202100000775,200329,A01,7,0,2,1
202100000776,200327,A01,7,14,0,1
202100000777,200325,Z01,10,0,2,1
202100000777,200326,A01,7,0,2,1
202100000778,200323,A01,7,1,2,2
202100000778,200324,B01,50,0,2,3
202100000779,200321,B01,7,0,2,1
202100000779,200322,A01,30,0,2,1
202100000780,200319,Z01,13,0,2,0
202100000780,200320,A01,1,0,2,5
202100000781,200317,A01,32,0,2,1
202100000781,200318,B01,7,0,2,1
202100000782,200314,C01,30,0,2,1
202100000782,200315,A01,30,0,2,1
202100000782,200316,B01,30,0,2,3
202100000783,200313,A01,30,0,2,3
202100000784,200311,B01,30,0,2,1
202100000784,200312,A01,7,0,2,1
202100000785,200310,A01,7,0,1,1
202100000786,200308,A01,7,0,2,1
202100000786,200309,B01,7,0,2,1
202100000787,200307,Z01,7,0,1,0
202100000788,200306,A01,7,1,0,1
202100000789,200304,A01,32,0,2,1
202100000789,200305,B01,7,0,2,1
202100000790,200302,B01,34,0,2,1
202100000790,200303,Z01,10,0,2,1
202100000791,200301,Z01,7,0,1,1
202100000792,200300,A01,32,0,0,0
202100000793,200299,Z01,7,12,1,1
202100000794,200297,B01,7,0,2,1
202100000794,200298,A01,7,8,2,1
202100000795,200295,A01,7,0,2,1
202100000795,200296,B01,2,0,2,1
202100000796,200294,A01,7,0,1,1
202100000797,200292,A01,10,0,2,1
202100000797,200293,B01,32,0,2,1
202100000798,200290,B01,10,0,2,1
202100000798,200291,A01,2,0,2,1
202100000799,200288,B01,32,0,2,1
202100000799,200289,A01,7,0,0,1
202100000800,200287,A01,7,14,0,1
202100000801,200286,A01,2,0,0,1
202100000802,200284,A01,33,0,2,1
202100000802,200285,B01,7,0,2,1
202100000803,200282,B01,15,0,0,1
202100000803,200283,A01,7,0,2,1
202100000804,200281,A01,7,13,0,1
202100000805,200280,A01,7,0,1,1
202100000806,200279,A01,7,6,0,2
202100000807,200278,A01,7,2,0,1
202100000808,200276,B01,7,3,0,1
202100000808,200277,A01,7,3,2,1
202100000809,200274,A01,7,0,2,1
202100000809,200275,B01,7,0,2,2
202100000810,200273,A01,7,3,0,1
202100000811,200271,B01,7,0,2,1
202100000811,200272,A01,7,0,2,1
202100000812,200269,A01,7,0,2,1
202100000812,200270,B01,7,0,2,1
202100000813,200267,A01,7,0,2,1
202100000813,200268,B01,7,6,2,2
202100000814,200265,A01,33,0,2,1
202100000814,200266,B01,7,0,2,1
202100000815,200264,A01,7,0,1,1
202100000816,200262,B01,7,0,2,1
202100000816,200263,A01,7,0,2,1
202100000817,200258,A01,33,1,2,1
202100000817,200259,B01,10,0,2,1
202100000818,200257,A01,30,0,1,1
202100000819,200256,A01,30,0,1,3
202100000820,200255,A01,15,0,1,1
202100000821,200254,A01,7,0,1,1
202100000822,200253,A01,7,0,1,1
202100000823,200252,A01,10,0,1,1
202100000824,200250,A01,7,0,2,1
202100000824,200251,B01,7,0,2,1
202100000825,200249,A01,33,0,1,1
202100000826,200248,A01,7,0,1,1
202100000827,200247,A01,32,0,1,1
202100000828,200246,A01,7,0,1,1
202100000829,200245,A01,7,0,1,1
202100000830,200244,A01,7,0,1,1
