"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"CNIT";"Catégorie véhicule";"Age véhicule"
"459 362";"A";"2022";"Métropole";"MRE5312EP971";"VT";"16"
"459 362";"B";"2022";"Métropole";"MRE3312EF458";"VT";"19"
"459 363";"A";"2022";"Métropole";"M10VWGVPT72J869";"VT";"3"
"459 363";"B";"2022";"Métropole";"N30VLVCALV8W349";"PL";"0"
"459 364";"A";"2022";"Métropole";"L3EKWAM2000J450";"Moto lourde";"0"
"459 364";"Z";"2022";"Métropole";"N/A";"VT";"N/A"
"459 366";"A";"2022";"Métropole";"M10JT0VP0030094";"VT";"10"
"459 366";"B";"2022";"Métropole";"L3EKWAM10002276";"Moto lourde";"5"
"459 367";"A";"2022";"Métropole";"MVW54K4KYD27";"VT";"13"
"459 367";"B";"2022";"Métropole";"M10RENVP352B364";"VT";"9"
"459 368";"A";"2022";"Métropole";"N10RENCT533E341";"VU";"4"
"459 368";"B";"2022";"Métropole";"L3EPGGM1001Z180";"Moto lourde";"0"
"459 369";"A";"2022";"DOM";"N/A";"Moto lourde";"N/A"
"459 370";"A";"2022";"Métropole";"M10CTRVP000T004";"VT";"12"
"459 371";"A";"2022";"Métropole";"M10PGTVP000R132";"VT";"12"
"459 371";"B";"2022";"Métropole";"M10TSLVP000P341";"VT";"4"
"459 372";"A";"2022";"DOM";"N/A";"Indéterminable";"N/A"
"459 372";"B";"2022";"DOM";"L3EBMWM2072A862";"Moto lourde";"1"
"459 373";"A";"2022";"Métropole";" L3EHNDML000J63";"Moto légère";"7"
"459 373";"B";"2022";"Métropole";"N/A";"VU";"1"
"459 374";"A";"2022";"Métropole";"N/A";"VU";"20"
"459 374";"B";"2022";"Métropole";"M10VWGVPV00FB80";"VU";"2"
"459 375";"A";"2022";"Métropole";"M10RENVP416R570";"VT";"7"
"459 376";"A";"2022";"Métropole";"N/A";"VT";"0"
"459 377";"A";"2022";"Métropole";"M10K1AVP002V587";"VT";"6"
"459 377";"B";"2022";"Métropole";"M10PGTVP071T876";"VT";"4"
"459 378";"A";"2022";"DOM";"N/A";"Autres";"N/A"
"459 378";"B";"2022";"DOM";"MJH1202TX455";"VT";"15"
"459 379";"A";"2022";"Métropole";"M10PELVP625B411";"VT";"2"
"459 380";"A";"2022";"DOM";"MPL5172FH974";"VT";"19"
"459 380";"B";"2022";"DOM";" 	L3EELYML00070";"Moto lourde";"0"
"459 381";"A";"2022";"Métropole";"VF1C06605174205";"VT";"24"
"459 383";"A";"2022";"Métropole";"M10RENVP002J358";"VT";"11"
"459 384";"A";"2022";"Métropole";"M10RENVP401Z777";"VT";"7"
"459 384";"B";"2022";"Métropole";"M10RENVPA66W137";"VT";"1"
"459 385";"A";"2022";"Métropole";"N/A";"Moto lourde";"25"
"459 386";"A";"2022";"Métropole";"MCT1101BW511";"VT";"20"
"459 386";"B";"2022";"Métropole";"L1EGLRCL000F023";"Cyclo";"8"
"459 387";"A";"2022";"Métropole";"N/A";"Moto lourde";"13"
"459 387";"B";"2022";"Métropole";"MHY8524P4177";"VT";"17"
"459 388";"A";"2022";"Métropole";"N10MCZCT0640439";"VU";"5"
"459 388";"B";"2022";"Métropole";"M10RENVP646G330";"VT";"3"
"459 388";"C";"2022";"Métropole";"MPE5314TJ440";"VT";"15"
"459 389";"A";"2022";"Métropole";"L3EYAMM20017009";"Moto lourde";"1"
"459 389";"Z";"2022";"Métropole";"M10CTRVP005U363";"VT";"9"
"459 390";"A";"2022";"Métropole";"MVW51E2CLE97";"VT";"15"
"459 390";"B";"2022";"Métropole";"N/A";"Autres";"N/A"
"459 391";"A";"2022";"Métropole";"N/A";"Moto lourde";"3"
"459 391";"B";"2022";"Métropole";"N/A";"VT";"5"
"459 391";"C";"2022";"Métropole";"N/A";"VT";"3"
"459 393";"A";"2022";"Métropole";"M10FRPVP2725337";"VT";"3"
"459 393";"B";"2022";"Métropole";"M10CTRVP041P031";"VT";"6"
"459 393";"C";"2022";"Métropole";"WAUZZZGA6KA0391";"VT";"3"
"459 394";"A";"2022";"Métropole";"N/A";"VT";"9"
"459 394";"B";"2022";"Métropole";"MFT1012HD487";"VT";"18"
"459 395";"A";"2022";"Métropole";"M10CTRVP004Y950";"VT";"9"
"459 395";"B";"2022";"Métropole";"MRE3136SG261";"VT";"13"
"459 395";"C";"2022";"Métropole";"M10JT0VP022X466";"VT";"3"
"459 396";"A";"2022";"Métropole";"MPE3301MP757";"VT";"18"
"459 396";"B";"2022";"Métropole";"L1EAPRCL0008575";"Cyclo";"0"
"459 397";"A";"2022";"Métropole";"M10RENVP4365371";"VT";"8"
"459 397";"B";"2022";"Métropole";"L1EPGGCL001Z207";"Cyclo";"0"
"459 398";"A";"2022";"Métropole";"M10CTRVP007T845";"VT";"9"
"459 398";"B";"2022";"Métropole";"MMN1701A5458";"VT";"13"
"459 399";"A";"2022";"Métropole";"MPE5311TY717";"VT";"12"
"459 400";"A";"2022";"Métropole";"M10DACVP0001663";"VT";"8"
"459 400";"B";"2022";"Métropole";"LKW17L408290";"Moto lourde";"10"
"459 401";"A";"2022";"Métropole";"N/A";"VT";"30"
"459 401";"B";"2022";"Métropole";"M10DACVP001X367";"VT";"4"
"459 401";"C";"2022";"Métropole";"MCT5213CW167";"VT";"14"
"459 402";"A";"2022";"Métropole";"MMB39L2XF729";"VT";"17"
"459 402";"B";"2022";"Métropole";"M10DACVP0025011";"VT";"1"
"459 402";"C";"2022";"Métropole";"MRE3212KM688";"VT";"17"
"459 403";"A";"2022";"Métropole";"M10CTRVP000V394";"VT";"12"
"459 403";"B";"2022";"Métropole";"M10HMCVP0002612";"VT";"9"
"459 404";"A";"2022";"Métropole";"N/A";"Moto lourde";"21"
"459 404";"B";"2022";"Métropole";"N/A";"VU";"6"
"459 405";"A";"2022";"Autres OM";"GPD125AE3S3E";"Moto légère";"4"
"459 406";"A";"2022";"Métropole";"N/A";"VT";"14"
"459 406";"B";"2022";"Métropole";"LKW17L40P199";"Moto lourde";"14"
"459 407";"A";"2022";"Métropole";"N10PGTCT178X842";"VU";"0"
"459 407";"B";"2022";"Métropole";"N/A";"PL";"6"
"459 408";"A";"2022";"Métropole";"M30MCDTCDJ7Z349";"TC";"7"
"459 409";"A";"2022";"Métropole";"N30VLVTRK146307";"PL";"3"
"459 410";"A";"2022";"Métropole";"N/A";"VU";"22"
"459 410";"B";"2022";"Métropole";"MPL54B6MF402";"VT";"17"
"459 411";"A";"2022";"Métropole";"M10RENVP003A579";"VT";"11"
"459 413";"A";"2022";"Métropole";"N/A";"VT";"15"
"459 414";"A";"2022";"Métropole";"MPE1302MV732";"VT";"21"
"459 415";"A";"2022";"Métropole";"M10PGTVP036C833";"VT";"6"
"459 416";"A";"2022";"Métropole";"MPE1101KG741";"VT";"20"
"459 416";"B";"2022";"Métropole";"M10PGTVP080L349";"VT";"2"
"459 417";"A";"2022";"Métropole";"M10PGTVP001S521";"VT";"10"
"459 418";"A";"2022";"Métropole";"MDD5002B4008";"VT";"16"
"459 420";"A";"2022";"Métropole";"L3EKTMM2000J246";"Moto lourde";"1"
"459 421";"A";"2022";"Métropole";"MJH6604LL464";"VT";"17"
"459 421";"B";"2022";"Métropole";"N/A";"VU";"0"
"459 422";"A";"2022";"Métropole";"N/A";"Autres";"N/A"
"459 423";"A";"2022";"Métropole";"M10MCZVPRU3Z097";"VT";"3"
"459 423";"B";"2022";"Métropole";"MRE5326AV815";"VT";"15"
"459 424";"A";"2022";"Métropole";"N/A";"VT";"14"
"459 425";"A";"2022";"Métropole";"N10CTRCT0422295";"VU";"5"
"459 426";"A";"2022";"Métropole";"MJ48702CT482";"VT";"14"
"459 427";"A";"2022";"Métropole";"MRE3306AW885";"VT";"20"
"459 428";"A";"2022";"Métropole";"MCT7516VT103";"VT";"15"
"459 428";"B";"2022";"Métropole";"M10BMWVP000V494";"VT";"12"
"459 428";"C";"2022";"Métropole";"M10SETVP0009829";"VT";"10"
"459 428";"D";"2022";"Métropole";"M10SETVP005U554";"VT";"5"
"459 429";"A";"2022";"Métropole";"N/A";"VT";"N/A"
"459 430";"A";"2022";"Métropole";"L3EYAMM2000M643";"Moto lourde";"6"
"459 431";"A";"2022";"Métropole";"M10SUZVP001F316";"VT";"0"
"459 432";"A";"2022";"Métropole";"M1GPSCVP001T547";"VT";"2"
"459 432";"B";"2022";"Métropole";"M10CTRVP0040952";"VT";"9"
"459 433";"A";"2022";"Métropole";"M1GJLRVP000L211";"VT";"8"
"459 434";"A";"2022";"Autres OM";"N/A";"VT";"18"
"459 435";"A";"2022";"Métropole";"L3EAPRM2000V462";"Moto lourde";"2"
"459 436";"A";"2022";"Métropole";"L3EYAMM10016081";"Moto lourde";"0"
"459 437";"A";"2022";"Métropole";"L1EAPRCL0008575";"Cyclo";"0"
"459 438";"A";"2022";"Métropole";"N10RENCT500L866";"VU";"5"
"459 438";"B";"2022";"Métropole";"L3EDUCM2000J360";"Moto lourde";"1"
"459 440";"A";"2022";"Métropole";"M10SETVP0027401";"VT";"8"
"459 441";"A";"2022";"Métropole";"L3EYAMML000F071";"Moto légère";"12"
"459 442";"A";"2022";"Métropole";"L3ESHEM1000C095";"Moto lourde";"0"
"459 442";"B";"2022";"Métropole";"M10CPFVP0003260";"VT";"5"
"459 443";"A";"2022";"Métropole";"M10PELVP298R621";"VT";"7"
"459 444";"A";"2022";"Métropole";"N/A";"VT";"9"
"459 444";"B";"2022";"Métropole";"N/A";"Moto légère";"10"
"459 445";"A";"2022";"Métropole";"L3EAPRM20000564";"Moto lourde";"0"
"459 446";"A";"2022";"Métropole";"L1EBETCL000F069";"Cyclo";"6"
"459 447";"A";"2022";"Métropole";"MPE1102DY146";"VT";"23"
"459 449";"A";"2022";"Métropole";"M10RENVP007R071";"VT";"11"
"459 449";"B";"2022";"Métropole";"N/A";"VT";"30"
"459 450";"A";"2022";"Métropole";"M10RENVP0015188";"VT";"12"
"459 450";"B";"2022";"Métropole";"M10CTRVP000K164";"VT";"12"
"459 450";"C";"2022";"Métropole";"N/A";"VT";"N/A"
"459 451";"A";"2022";"Métropole";"N/A";"VU";"7"
"459 452";"A";"2022";"Métropole";"M10VWGVPY580223";"VT";"0"
"459 452";"B";"2022";"Métropole";"N10VWGCTD54V010";"VU";"8"
"459 453";"A";"2022";"Métropole";"MPE5001BR662";"VT";"19"
"459 454";"A";"2022";"Métropole";"N/A";"Moto lourde";"23"
"459 455";"A";"2022";"Métropole";"N/A";"VT";"11"
"459 456";"A";"2022";"Métropole";"M10NSSVP023B049";"VT";"7"
"459 457";"A";"2022";"Métropole";"M10MCDVP000H376";"VT";"13"
"459 457";"B";"2022";"Métropole";"N/A";"VT";"14"
"459 458";"B";"2022";"Métropole";"N/A";"Moto lourde";"13"
"459 459";"A";"2022";"Métropole";"LYM14L30W520";"Moto lourde";"13"
"459 460";"A";"2022";"Métropole";"MMB39E5JZ922";"VT";"20"
"459 461";"A";"2022";"Métropole";"MRE5022EW559";"VT";"15"
"459 462";"A";"2022";"Métropole";"MAU67J4XZ169";"VT";"13"
"459 462";"B";"2022";"Métropole";"M10FATVP083Y048";"VT";"6"
"459 463";"A";"2022";"Métropole";"MPE5312T6274";"VT";"16"
"459 464";"A";"2022";"Métropole";"M10PGTVP077P453";"VT";"2"
"459 465";"A";"2022";"Métropole";"L1EPGGCL000J263";"Cyclo";"5"
"459 466";"A";"2022";"Métropole";"N/A";"VT";"N/A"
"459 467";"A";"2022";"Métropole";"N/A";"VT";"N/A"
"459 467";"B";"2022";"Métropole";"L1EPGTCL000Y873";"Cyclo";"10"
"459 468";"A";"2022";"Métropole";"LPE21C10Y175";"Cyclo";"18"
"459 469";"A";"2022";"Métropole";"N/A";"Moto légère";"N/A"
"459 470";"A";"2022";"Métropole";"L1EMSHCL0006180";"Cyclo";"0"
"459 470";"B";"2022";"Métropole";"M10NSSVP0004647";"VT";"11"
"459 471";"A";"2022";"Métropole";"N/A";"Moto lourde";"18"
"459 472";"A";"2022";"Métropole";"M10FRDVP025U259";"VT";"8"
"459 472";"B";"2022";"Métropole";"M10JT0VP016J749";"VT";"5"
"459 473";"B";"2022";"Métropole";"N10PELCT106S556";"VU";"9"
"459 474";"A";"2022";"Métropole";"L1EPGGCL001R137";"Cyclo";"0"
"459 474";"B";"2022";"Métropole";"M10K1AVP0046147";"VT";"0"
"459 476";"A";"2022";"Métropole";" L1EAPRCL000U48";"Cyclo";"3"
"459 476";"B";"2022";"Métropole";"M10VWGVPH671338";"VT";"6"
"459 477";"A";"2022";"Métropole";"L3EHNDM2000X207";"Moto lourde";"11"
"459 477";"B";"2022";"Métropole";"N/A";"Moto légère";"10"
"459 478";"A";"2022";"Métropole";"MCT5302SA898";"VT";"15"
"459 479";"A";"2022";"Métropole";"MFD53C2SD103";"VT";"17"
"459 480";"A";"2022";"Métropole";"L3EYAMM1000X292";"Moto lourde";"10"
"459 480";"B";"2022";"Métropole";"M1GJLRVP0001227";"VT";"7"
"459 481";"A";"2022";"Métropole";"M10PGTVP100X973";"VT";"1"
"459 482";"A";"2022";"Métropole";"M10PGTVP000V974";"VT";"11"
"459 483";"A";"2022";"Métropole";"M10AUDVP0057125";"VT";"4"
"459 483";"B";"2022";"Métropole";"M10HMCVP0017555";"VT";"8"
"459 484";"A";"2022";"Métropole";"MPE5011T3267";"VT";"15"
"459 485";"B";"2022";"Métropole";"M10NSSVP0264136";"VT";"N/A"
"459 486";"A";"2022";"Métropole";"MRE1102EK612";"VT";"21"
"459 486";"B";"2022";"Métropole";"L1EFANCL0003069";"Moto légère";"0"
"459 487";"A";"2022";"Métropole";"M10DACVP0018306";"VT";"4"
"459 487";"B";"2022";"Métropole";"M10NSSVP006N563";"VT";"9"
"459 487";"C";"2022";"Métropole";"MCT5202PE951";"VT";"16"
"459 488";"A";"2022";"Métropole";"VF1SMR205311";"VT";"18"
"459 488";"B";"2022";"Métropole";"M10SETVP004J737";"VT";"5"
"459 489";"A";"2022";"Métropole";"M10RENVP000J034";"VT";"13"
"459 489";"B";"2022";"Métropole";"N/A";"VT";"N/A"
"459 490";"A";"2022";"Métropole";"N10RENCT306C203";"VU";"8"
"459 490";"B";"2022";"Métropole";"M10VWGVPV83K575";"VT";"2"
"459 491";"A";"2022";"Métropole";"M10SUZVP001R072";"VT";"3"
"459 491";"B";"2022";"Métropole";"M10K1AVP0026016";"VT";"7"
"459 491";"C";"2022";"Métropole";"M30888TC009N915";"TC";"N/A"
"459 492";"A";"2022";"Métropole";"MFD54E2SG006";"VT";"16"
"459 492";"B";"2022";"Métropole";"VGAK1AAMA0J0138";"Cyclo";"1"
"459 494";"A";"2022";"Métropole";"M10AUDVP010M717";"VT";"N/A"
"459 495";"A";"2022";"Métropole";"L1EFANCL0009069";"Cyclo";"1"
"459 495";"B";"2022";"Métropole";"M10FATVP154W460";"VT";"3"
"459 496";"A";"2022";"Métropole";"M10BMWVP004J356";"VT";"10"
"459 497";"A";"2022";"Métropole";"W0L0SDL08960706";"VT";"13"
"459 497";"B";"2022";"Métropole";"N/A";"TC";"1"
"459 498";"A";"2022";"Métropole";"N/A";"VU";"10"
"459 498";"B";"2022";"Métropole";"N/A";"VT";"1"
"459 498";"C";"2022";"Métropole";"N/A";"VT";"2"
"459 499";"A";"2022";"Métropole";"N/A";"VT";"N/A"
"459 499";"B";"2022";"Métropole";"L1EPGTCL0127324";"Cyclo";"5"
"459 500";"A";"2022";"Métropole";"N/A";"VT";"6"
"459 501";"A";"2022";"Métropole";"M10RENVP0095144";"VT";"10"
"459 501";"B";"2022";"Métropole";"M10RENVPD049022";"VT";"1"
"459 502";"A";"2022";"Métropole";"M10FRDVP143J420";"VT";"7"
"459 502";"B";"2022";"Métropole";"N/A";"Moto lourde";"1"
"459 503";"A";"2022";"Métropole";"M10PGTVP005W000";"VT";"10"
"459 504";"A";"2022";"Métropole";"N/A";"VT";"N/A"
"459 505";"A";"2022";"Métropole";"MMB55G2ARM58";"VT";"15"
"459 506";"A";"2022";"Métropole";"MHY1611C9820";"VT";"18"
"459 506";"B";"2022";"Métropole";"M10RENVP002E354";"VT";"10"
"459 507";"A";"2022";"Métropole";"MPE5011TR316";"VT";"15"
"459 509";"A";"2022";"Métropole";"M10FRDVP065S289";"VT";"7"
"459 509";"B";"2022";"Métropole";"L3EKWAM2000V390";"Moto lourde";"0"
"459 511";"Z";"2022";"Métropole";"N/A";"VU";"N/A"
"459 513";"A";"2022";"Métropole";"M10FATVP014Z531";"VT";"7"
"459 514";"A";"2022";"Métropole";"WJMM1VRH60C3872";"PL";"4"
"459 514";"B";"2022";"Métropole";"VF1CN0A05406842";"VT";"13"
"459 515";"A";"2022";"Métropole";"MFD12C5VA265";"VT";"17"
"459 515";"B";"2022";"Métropole";"LIESHECL0008093";"Cyclo";"0"
"459 516";"A";"2022";"Métropole";"M10PGTVP037R325";"VT";"4"
"459 516";"B";"2022";"Métropole";"M10MCZVPO175593";"VT";"5"
"459 517";"A";"2022";"Métropole";"M10PGTVP0066178";"VT";"8"
"459 517";"B";"2022";"Métropole";"L1EMSHCL0002298";"Cyclo";"1"
"459 518";"A";"2022";"Métropole";"N/A";"Moto lourde";"6"
"459 518";"B";"2022";"Métropole";"N/A";"VT";"0"
"459 519";"A";"2022";"Métropole";"L3EBMWM20811736";"Moto lourde";"1"
"459 519";"B";"2022";"Métropole";"N/A";"VT";"4"
"459 520";"A";"2022";"Métropole";"M10CTRVP016J886";"VT";"6"
"459 520";"B";"2022";"Métropole";"N/A";"VT";"15"
"459 521";"A";"2022";"Métropole";"MRE5232EQ726";"VT";"13"
"459 522";"A";"2022";"Métropole";"LJS94J300312";"Moto lourde";"14"
"459 522";"B";"2022";"Métropole";"WAUZZZ8CZNA1171";"VT";"30"
"459 522";"C";"2022";"Métropole";"N10CTRCT057B616";"VU";"4"
"459 523";"A";"2022";"Métropole";"N/A";"VT";"N/A"
"459 524";"A";"2022";"Métropole";"L3EBMWM2042Z130";"Moto lourde";"4"
"459 524";"B";"2022";"Métropole";"N10RENCTA769110";"VU";"1"
"459 524";"C";"2022";"Métropole";"N/A";"VT";"15"
"459 525";"A";"2022";"Métropole";"M10CTRVP0029697";"VT";"9"
"459 525";"B";"2022";"Métropole";"MLD6404CH744";"VT";"12"
"459 526";"A";"2022";"Métropole";"L5EPGGTM0008347";"Moto lourde";"5"
"459 526";"B";"2022";"Métropole";"N/A";"VT";"1"
"459 527";"A";"2022";"Métropole";"MFD54D2L8660";"VT";"17"
"459 528";"A";"2022";"Métropole";"N/A";"VU";"9"
"459 528";"B";"2022";"Métropole";"N/A";"PL";"22"
"459 528";"C";"2022";"Métropole";"N/A";"VT";"11"
"459 528";"D";"2022";"Métropole";"N/A";"VT";"12"
"459 529";"A";"2022";"Métropole";"M10DACVP001W366";"VT";"3"
"459 530";"A";"2022";"Métropole";"N/A";"VT";"14"
"459 530";"B";"2022";"Métropole";"M10RENVPD64Z200";"VT";"0"
"459 531";"A";"2022";"Métropole";"N10RENCTC98B336";"VU";"0"
"459 531";"B";"2022";"Métropole";"M10SMTVP0002221";"VT";"4"
"459 532";"A";"2022";"Métropole";"L3EYAMM20000133";"Moto lourde";"9"
"459 532";"B";"2022";"Métropole";"N10RENCT562Y465";"VU";"4"
"459 533";"A";"2022";"Métropole";"MPE1011SH355";"VT";"14"
"459 534";"A";"2022";"Métropole";"M10PGTVP045L833";"VT";"6"
"459 534";"B";"2022";"Métropole";"M10PGTVP0798107";"VT";"2"
"459 535";"A";"2022";"Métropole";"VF34B9HD8ES1317";"VU";"8"
"459 536";"A";"2022";"Métropole";"N/A";"TC";"2"
"459 537";"A";"2022";"Métropole";"MPE5212T5732";"VT";"13"
"459 537";"B";"2022";"Métropole";"L1ESYMCL000J516";"Cyclo";"1"
"459 538";"A";"2022";"Métropole";"N/A";"PL";"4"
"459 538";"B";"2022";"Métropole";"N30KKATRB361703";"PL";"3"
"459 539";"A";"2022";"Métropole";"M10VWGVPW735876";"VT";"1"
"459 539";"B";"2022";"Métropole";"M10PGTVPD795127";"VT";"2"
"459 540";"A";"2022";"Métropole";"N10CTRCT002V425";"VU";"9"
"459 540";"B";"2022";"Métropole";"AKSCM3BT21AXA15";"PL";"3"
"459 540";"C";"2022";"Métropole";"VF7MBWJZF654186";"VU";"22"
"459 541";"A";"2022";"Métropole";"N/A";"VT";"14"
"459 541";"B";"2022";"Métropole";"N/A";"VT";"19"
"459 542";"A";"2022";"Métropole";"N10MCWCTD40G024";"VU";"3"
"459 543";"A";"2022";"Métropole";"M10JT0VP001R868";"VT";"11"
"459 544";"A";"2022";"Métropole";"M10PGTVP000T814";"VT";"11"
"459 545";"B";"2022";"Métropole";"N/A";"VT";"N/A"
"459 545";"Z";"2022";"Métropole";"N/A";"VT";"21"
"459 547";"A";"2022";"Métropole";"L3EYAMM1000Y038";"Moto lourde";"10"
"459 548";"A";"2022";"Métropole";"M10SKDVP012Z914";"VT";"5"
"459 548";"B";"2022";"Métropole";"LTG92E20E327";"Moto légère";"14"
"459 549";"A";"2022";"Métropole";"L1EPGTCL071L836";"Cyclo";"1"
"459 549";"B";"2022";"Métropole";"N10FRDCT283Y135";"VU";"2"
"459 550";"A";"2022";"Métropole";"VAFM9TA1D326063";"VU";"2"
"459 550";"B";"2022";"Métropole";"L1EPGGCL0009351";"Cyclo";"5"
"459 552";"A";"2022";"Métropole";"LJS14L302126";"Moto lourde";"19"
"459 552";"B";"2022";"Métropole";"M10RENVP4247216";"VT";"7"
"459 553";"A";"2022";"Métropole";"M10CTRVP0433370";"VT";"4"
"459 553";"B";"2022";"Métropole";"N/A";"VT";"11"
"459 554";"A";"2022";"Métropole";"L1EKYMCL0006706";"Cyclo";"1"
"459 554";"B";"2022";"Métropole";"L1EBETCL000M173";"Cyclo";"1"
"459 555";"A";"2022";"Métropole";"M10RENVP019P736";"VT";"9"
"459 556";"A";"2022";"Métropole";"M10PGTVP0088494";"VT";"9"
"459 556";"B";"2022";"Métropole";"L1EPGGCL0009351";"Cyclo";"9"
"459 557";"A";"2022";"Métropole";"M10VWGVPR817920";"VT";"4"
"459 557";"B";"2022";"Métropole";"L3EHDAM2000X123";"Moto lourde";"10"
"459 558";"A";"2022";"Métropole";"M10FATVP171R437";"VT";"3"
"459 559";"A";"2022";"Métropole";"M10HNDVP0019228";"VT";"0"
"459 560";"A";"2022";"Métropole";"N/A";"VT";"N/A"
"459 561";"A";"2022";"Métropole";"N/A";"VT";"3"
"459 562";"A";"2022";"Métropole";"N/A";"Moto lourde";"30"
"459 562";"B";"2022";"Métropole";"N/A";"VT";"0"
"459 563";"A";"2022";"Métropole";"N10FRDCT059E206";"VU";"7"
"459 563";"B";"2022";"Métropole";"L3EBMWM2057X767";"Moto lourde";"2"
"459 564";"A";"2022";"Métropole";"M10JT0VP0049460";"VT";"10"
"459 564";"B";"2022";"Métropole";"M10VWGVP234U669";"VT";"10"
"459 565";"A";"2022";"Métropole";"LRJ11C10Z071";"Cyclo";"14"
"459 565";"B";"2022";"Métropole";"MPE1202KC567";"VT";"22"
"459 566";"A";"2022";"Métropole";"LYM19L40D142";"Moto lourde";"16"
"459 567";"Z";"2022";"Métropole";"N/A";"VT";"N/A"
"459 568";"A";"2022";"Métropole";"L3EHNDM2001N099";"Moto lourde";"2"
"459 569";"A";"2022";"Métropole";"M10FRDVP023X907";"VT";"9"
"459 569";"B";"2022";"Métropole";"VLUR6X200091101";"PL";"16"
"459 569";"C";"2022";"Métropole";"VFNS332EML1L002";"PL";"13"
"459 570";"A";"2022";"Métropole";"N10CTRCT0080521";"VU";"7"
"459 571";"A";"2022";"Métropole";"M10RENVPA518737";"VT";"2"
"459 571";"B";"2022";"Métropole";"MPE5202MV730";"VT";"19"
"459 571";"C";"2022";"Métropole";"M10RENVP377A532";"VT";"8"
"459 572";"A";"2022";"Métropole";"N/A";"VT";"12"
"459 573";"A";"2022";"Métropole";"M10PGTVP000U851";"VT";"11"
"459 573";"B";"2022";"Métropole";"N30VLVTRK14F316";"PL";"4"
"459 575";"A";"2022";"Métropole";"M10NSSVP035L180";"VT";"3"
"459 576";"A";"2022";"Métropole";"M10PGTVP0793102";"VT";"2"
"459 576";"B";"2022";"Métropole";"N/A";"Moto lourde";"6"
"459 577";"A";"2022";"Autres OM";"N/A";"VT";"24"
"459 578";"A";"2022";"Métropole";"MCT1102P2961";"VT";"19"
"459 579";"A";"2022";"Métropole";"M10PGTVP0717344";"VT";"2"
"459 580";"A";"2022";"Métropole";"N/A";"VT";"N/A"
"459 580";"B";"2022";"Métropole";"LJS18L10R012";"Moto lourde";"20"
"459 581";"A";"2022";"Métropole";"M10CTRVP005Y586";"VT";"8"
"459 582";"A";"2022";"Métropole";"M10PELVP601N871";"VT";"3"
"459 583";"A";"2022";"Métropole";"N/A";"PL";"4"
"459 585";"A";"2022";"Métropole";"MPE5502AK701";"VT";"19"
"459 586";"A";"2022";"Métropole";"N/A";"PL";"10"
"459 587";"A";"2022";"Métropole";"L1E1MFCL000P094";"Cyclo";"5"
"459 587";"B";"2022";"Métropole";"N/A";"VT";"13"
"459 589";"A";"2022";"Métropole";"L3EKWAM2000J025";"Moto lourde";"12"
"459 589";"B";"2022";"Métropole";"M10RENVP0010305";"VT";"11"
"459 590";"A";"2022";"Métropole";"N/A";"TC";"12"
"459 590";"B";"2022";"Métropole";"N/A";"Cyclo";"3"
"459 591";"A";"2022";"Métropole";"L1EPGGCL000A898";"Cyclo";"1"
"459 591";"B";"2022";"Métropole";"N/A";"Autres";"36"
"459 592";"A";"2022";"Métropole";"M10CTRVP004X561";"VT";"10"
"459 592";"B";"2022";"Métropole";"LYM1AM40M113";"Moto lourde";"19"
"459 593";"A";"2022";"Métropole";"N/A";"VT";"26"
"459 593";"B";"2022";"Métropole";"MRE5236ST222";"VT";"14"
"459 594";"A";"2022";"Métropole";"N/A";"TC";"13"
"459 595";"A";"2022";"Métropole";"M10PSCVP0012888";"VT";"0"
"459 596";"A";"2022";"Métropole";"N/A";"VT";"7"
"459 596";"B";"2022";"Métropole";"N/A";"Moto légère";"2"
"459 597";"A";"2022";"Métropole";"L3EBMWM2036U422";"Moto lourde";"4"
"459 598";"A";"2022";"Métropole";"MPE1011SX784";"VT";"N/A"
"459 599";"A";"2022";"Métropole";"M10CTRVP005Y949";"VT";"9"
"459 599";"B";"2022";"Métropole";"N/A";"Cyclo";"7"
"459 600";"A";"2022";"DOM";"M10AUDVP025D050";"VT";"4"
"459 600";"B";"2022";"DOM";"M10PGTVP1254445";"VT";"0"
"459 601";"A";"2022";"Métropole";"M10JT0VP020W395";"VT";"3"
"459 601";"B";"2022";"Métropole";"N30KKATRP72D094";"PL";"1"
"459 602";"A";"2022";"Métropole";"M10JAGVP000Y359";"VT";"6"
"459 602";"B";"2022";"Métropole";"M10VWGVP000M593";"VT";"11"
"459 603";"A";"2022";"Métropole";"M10AUDVP0274366";"VT";"3"
"459 604";"A";"2022";"Métropole";"VF1FW0BB5414485";"VT";"12"
"459 604";"B";"2022";"Métropole";"MPL53E6RJ532";"VT";"15"
